# HOSTNAME = host
openmp,n_threads,par_loop,rep,elapsed_time,result
True,4,1,1,39.75351557973772,-918667776
True,4,1,2,41.24650773406029,-918667776
True,4,1,3,49.11657620407641,-918667776
True,4,1,4,40.0481409849599,-918667776
True,4,1,5,46.15703674405813,-918667776
True,4,1,6,40.80673592817038,-918667776
True,4,1,7,39.32684561703354,-918667776
True,4,1,8,38.03836539853364,-918667776
True,4,1,9,40.65904938336462,-918667776
True,4,1,10,39.21279538515955,-918667776
True,5,1,1,35.43550026323646,-918667776
True,5,1,2,43.12496349401772,-918667776
True,5,1,3,34.31314855441451,-918667776
True,5,1,4,36.96420232206583,-918667776
True,5,1,5,46.12661375105381,-918667776
True,5,1,6,36.76465600542724,-918667776
True,5,1,7,33.25690133776516,-918667776
True,5,1,8,32.93126475159079,-918667776
True,5,1,9,33.52379165776074,-918667776
True,5,1,10,33.918360747396946,-918667776
True,6,1,1,31.61292419396341,-918667776
True,6,1,2,31.453794200904667,-918667776
True,6,1,3,31.36739855632186,-918667776
True,6,1,4,32.52680566813797,-918667776
True,6,1,5,31.849201730452478,-918667776
True,6,1,6,31.75856937840581,-918667776
True,6,1,7,43.827986700460315,-918667776
True,6,1,8,32.071886736899614,-918667776
True,6,1,9,47.403706536628306,-918667776
True,6,1,10,31.420933245681226,-918667776
True,7,1,1,28.873898016288877,-918667776
True,7,1,2,32.985279355198145,-918667776
True,7,1,3,28.40740763861686,-918667776
True,7,1,4,29.93050183262676,-918667776
True,7,1,5,40.38924984447658,-918667776
True,7,1,6,28.731740853749216,-918667776
True,7,1,7,28.492327185347676,-918667776
True,7,1,8,28.493642236106098,-918667776
True,7,1,9,34.185581364668906,-918667776
True,7,1,10,28.99515152722597,-918667776
True,8,1,1,30.04106728825718,-918667776
True,8,1,2,30.272167330607772,-918667776
True,8,1,3,26.976483286358416,-918667776
True,8,1,4,27.702732427977026,-918667776
True,8,1,5,26.617051403038204,-918667776
True,8,1,6,26.11091565899551,-918667776
True,8,1,7,27.8987622493878,-918667776
True,8,1,8,27.36899270489812,-918667776
True,8,1,9,26.419669817201793,-918667776
True,8,1,10,30.869987609796226,-918667776
True,9,1,1,26.008566866628826,-918667776
True,9,1,2,26.662286072038114,-918667776
True,9,1,3,26.40323389880359,-918667776
True,9,1,4,35.59439950622618,-918667776
True,9,1,5,26.789873785339296,-918667776
True,9,1,6,27.170487575232983,-918667776
True,9,1,7,28.219152732752264,-918667776
True,9,1,8,36.39196527376771,-918667776
True,9,1,9,27.008134551346302,-918667776
True,9,1,10,26.718021261505783,-918667776
True,10,1,1,25.464872505515814,-918667776
True,10,1,2,25.913345049135387,-918667776
True,10,1,3,25.747652737423778,-918667776
True,10,1,4,26.03399678505957,-918667776
True,10,1,5,25.309611100703478,-918667776
True,10,1,6,25.440530832856894,-918667776
True,10,1,7,28.545076454989612,-918667776
True,10,1,8,25.480517745949328,-918667776
True,10,1,9,25.72405062802136,-918667776
True,10,1,10,27.208199316635728,-918667776
True,11,1,1,24.470894804224372,-918667776
True,11,1,2,24.56692184507847,-918667776
True,11,1,3,25.67477345187217,-918667776
True,11,1,4,28.349784269928932,-918667776
True,11,1,5,24.550289019942284,-918667776
True,11,1,6,31.304087467491627,-918667776
True,11,1,7,28.47323897201568,-918667776
True,11,1,8,26.49218785110861,-918667776
True,11,1,9,25.04303028061986,-918667776
True,11,1,10,24.251217734068632,-918667776
True,12,1,1,23.428582423366606,-918667776
True,12,1,2,31.487902957946062,-918667776
True,12,1,3,30.158807516098022,-918667776
True,12,1,4,23.77288769837469,-918667776
True,12,1,5,25.846177224069834,-918667776
True,12,1,6,24.052034631371498,-918667776
True,12,1,7,30.664298211224377,-918667776
True,12,1,8,24.547777484171093,-918667776
True,12,1,9,24.300615584477782,-918667776
True,12,1,10,24.00516207050532,-918667776
True,13,1,1,23.29052392952144,-918667776
True,13,1,2,27.79380038101226,-918667776
True,13,1,3,27.88848759699613,-918667776
True,13,1,4,26.357963364571333,-918667776
True,13,1,5,28.71532602328807,-918667776
True,13,1,6,22.247238777577877,-918667776
True,13,1,7,22.889662246219814,-918667776
True,13,1,8,23.460987486876547,-918667776
True,13,1,9,25.95723389927298,-918667776
True,13,1,10,23.67623154539615,-918667776
True,14,1,1,22.235608523711562,-918667776
True,14,1,2,22.37791234906763,-918667776
True,14,1,3,27.391501054167747,-918667776
True,14,1,4,26.778186379931867,-918667776
True,14,1,5,22.684498265385628,-918667776
True,14,1,6,30.078844097442925,-918667776
True,14,1,7,26.25462131202221,-918667776
True,14,1,8,22.262009733356535,-918667776
True,14,1,9,28.950771406292915,-918667776
True,14,1,10,29.305135115981102,-918667776
True,15,1,1,23.291376266628504,-918667776
True,15,1,2,21.923422088846564,-918667776
True,15,1,3,25.508795963600278,-918667776
True,15,1,4,30.34208238031715,-918667776
True,15,1,5,22.091081426478922,-918667776
True,15,1,6,22.88140856474638,-918667776
True,15,1,7,22.68159986101091,-918667776
True,15,1,8,22.514389370568097,-918667776
True,15,1,9,26.79141206946224,-918667776
True,15,1,10,22.054102689027786,-918667776
True,16,1,1,21.439312818460166,-918667776
True,16,1,2,26.661338409408927,-918667776
True,16,1,3,28.485755299218,-918667776
True,16,1,4,27.076878679916263,-918667776
True,16,1,5,25.543402605690062,-918667776
True,16,1,6,22.712645089253783,-918667776
True,16,1,7,26.787794990465045,-918667776
True,16,1,8,22.970235353335738,-918667776
True,16,1,9,21.86668350175023,-918667776
True,16,1,10,21.506048565730453,-918667776
True,17,1,1,27.705871580168605,-918667776
True,17,1,2,24.263556700199842,-918667776
True,17,1,3,26.38419383764267,-918667776
True,17,1,4,26.508812577463686,-918667776
True,17,1,5,27.448796797543764,-918667776
True,17,1,6,26.017603795044124,-918667776
True,17,1,7,25.94904851168394,-918667776
True,17,1,8,22.632874318398535,-918667776
True,17,1,9,21.136911873705685,-918667776
True,17,1,10,25.909169158898294,-918667776
True,18,1,1,20.913945863954723,-918667776
True,18,1,2,21.13997055683285,-918667776
True,18,1,3,22.88617785461247,-918667776
True,18,1,4,21.898178573697805,-918667776
True,18,1,5,22.502546097151935,-918667776
True,18,1,6,20.713199945166707,-918667776
True,18,1,7,26.116734853945673,-918667776
True,18,1,8,24.296290334314108,-918667776
True,18,1,9,26.095082331448793,-918667776
True,18,1,10,26.832693059928715,-918667776
True,19,1,1,21.885828571394086,-918667776
True,19,1,2,22.28522704169154,-918667776
True,19,1,3,23.78216870687902,-918667776
True,19,1,4,21.044204398989677,-918667776
True,19,1,5,25.377162190154195,-918667776
True,19,1,6,20.931941928341985,-918667776
True,19,1,7,26.591084976680577,-918667776
True,19,1,8,25.001866133883595,-918667776
True,19,1,9,21.87802684493363,-918667776
True,19,1,10,21.409811438061297,-918667776
True,20,1,1,23.239778047427535,-918667776
True,20,1,2,25.93407287634909,-918667776
True,20,1,3,24.948948766104877,-918667776
True,20,1,4,23.16491922736168,-918667776
True,20,1,5,25.199816315434873,-918667776
True,20,1,6,21.81703585665673,-918667776
True,20,1,7,25.140964837744832,-918667776
True,20,1,8,20.367988894693553,-918667776
True,20,1,9,23.81646454986185,-918667776
True,20,1,10,21.533812277019024,-918667776
True,1,2,1,4.593503525480628,-918667776
True,1,2,2,4.432363998144865,-918667776
True,1,2,3,4.439464313909411,-918667776
True,1,2,4,4.5447791535407305,-918667776
True,1,2,5,4.598620232194662,-918667776
True,1,2,6,4.487570304423571,-918667776
True,1,2,7,4.588009730912745,-918667776
True,1,2,8,4.465981328859925,-918667776
True,1,2,9,4.58847764134407,-918667776
True,1,2,10,4.560881931334734,-918667776
True,2,2,1,5.7349317986518145,-918667776
True,2,2,2,6.167533613741398,-918667776
True,2,2,3,5.792091869749129,-918667776
True,2,2,4,6.128642757423222,-918667776
True,2,2,5,3.391349010169506,-918667776
True,2,2,6,6.2350190645083785,-918667776
True,2,2,7,6.134576392360032,-918667776
True,2,2,8,6.149480568245053,-918667776
True,2,2,9,6.190296743065119,-918667776
True,2,2,10,6.155212529934943,-918667776
True,3,2,1,5.640113167464733,-918667776
True,3,2,2,5.422336621209979,-918667776
True,3,2,3,5.195253185927868,-918667776
True,3,2,4,5.2883168226107955,-918667776
True,3,2,5,5.310825174674392,-918667776
True,3,2,6,5.495059593580663,-918667776
True,3,2,7,5.211869751103222,-918667776
True,3,2,8,5.3476940197870135,-918667776
True,3,2,9,5.2178531512618065,-918667776
True,3,2,10,4.767794635146856,-918667776
True,4,2,1,5.470159112475812,-918667776
True,4,2,2,5.988772160373628,-918667776
True,4,2,3,5.439680511131883,-918667776
True,4,2,4,5.270419071428478,-918667776
True,4,2,5,5.374672549776733,-918667776
True,4,2,6,6.12087104935199,-918667776
True,4,2,7,6.49674784578383,-918667776
True,4,2,8,6.019499907270074,-918667776
True,4,2,9,6.00647275429219,-918667776
True,4,2,10,6.516742518171668,-918667776
True,5,2,1,5.817855153232813,-918667776
True,5,2,2,5.585420097224414,-918667776
True,5,2,3,6.278035995550454,-918667776
True,5,2,4,5.808379645459354,-918667776
True,5,2,5,5.944443721324205,-918667776
True,5,2,6,6.084490638226271,-918667776
True,5,2,7,6.1924336683005095,-918667776
True,5,2,8,5.96649719402194,-918667776
True,5,2,9,6.147131562232971,-918667776
True,5,2,10,6.09994207136333,-918667776
True,6,2,1,7.270991335622966,-918667776
True,6,2,2,7.258978120982647,-918667776
True,6,2,3,7.200154220685363,-918667776
True,6,2,4,6.320226130075753,-918667776
True,6,2,5,6.439087897539139,-918667776
True,6,2,6,6.4768388494849205,-918667776
True,6,2,7,6.473428926430643,-918667776
True,6,2,8,7.359773834235966,-918667776
True,6,2,9,6.697305438108742,-918667776
True,6,2,10,7.1697417832911015,-918667776
True,7,2,1,7.297006532549858,-918667776
True,7,2,2,7.2894603833556175,-918667776
True,7,2,3,7.334786959923804,-918667776
True,7,2,4,7.11340369656682,-918667776
True,7,2,5,7.058698270469904,-918667776
True,7,2,6,7.268232950940728,-918667776
True,7,2,7,6.1390448827296495,-918667776
True,7,2,8,7.392026573419571,-918667776
True,7,2,9,7.341593592427671,-918667776
True,7,2,10,7.196207887493074,-918667776
True,8,2,1,8.030503476969898,-918667776
True,8,2,2,7.838286875747144,-918667776
True,8,2,3,8.097568646073341,-918667776
True,8,2,4,8.155595943331718,-918667776
True,8,2,5,8.322060009464622,-918667776
True,8,2,6,6.823766389861703,-918667776
True,8,2,7,7.525046686641872,-918667776
True,8,2,8,8.04359938390553,-918667776
True,8,2,9,7.747362638823688,-918667776
True,8,2,10,7.565399661660194,-918667776
True,9,2,1,8.779397114180028,-918667776
True,9,2,2,7.520265053026378,-918667776
True,9,2,3,8.643144996836782,-918667776
True,9,2,4,7.535342722199857,-918667776
True,9,2,5,8.903096149675548,-918667776
True,9,2,6,8.304822482168674,-918667776
True,9,2,7,8.563072564080358,-918667776
True,9,2,8,8.408464428968728,-918667776
True,9,2,9,8.056752712465823,-918667776
True,9,2,10,8.691101646982133,-918667776
True,10,2,1,9.280500202439725,-918667776
True,10,2,2,9.517802231945097,-918667776
True,10,2,3,9.183475512079895,-918667776
True,10,2,4,9.474269222468138,-918667776
True,10,2,5,7.648300578817725,-918667776
True,10,2,6,9.486541436985135,-918667776
True,10,2,7,9.552731246687472,-918667776
True,10,2,8,7.543425501324236,-918667776
True,10,2,9,9.172017607837915,-918667776
True,10,2,10,9.577213559299707,-918667776
True,11,2,1,9.482009635306895,-918667776
True,11,2,2,9.016187323257327,-918667776
True,11,2,3,9.551893277093768,-918667776
True,11,2,4,9.925122607499361,-918667776
True,11,2,5,9.512272882275283,-918667776
True,11,2,6,7.826221290975809,-918667776
True,11,2,7,8.902570944279432,-918667776
True,11,2,8,9.553338189609349,-918667776
True,11,2,9,9.034477872774005,-918667776
True,11,2,10,9.200780667364597,-918667776
True,12,2,1,9.923230451531708,-918667776
True,12,2,2,10.148398865014315,-918667776
True,12,2,3,9.682210139930248,-918667776
True,12,2,4,9.239724786952138,-918667776
True,12,2,5,9.215941600501537,-918667776
True,12,2,6,10.102260321378708,-918667776
True,12,2,7,9.501896359026432,-918667776
True,12,2,8,9.9464523633942,-918667776
True,12,2,9,9.25256328098476,-918667776
True,12,2,10,9.747083050198853,-918667776
True,13,2,1,10.733603049069643,-918667776
True,13,2,2,9.200755125842988,-918667776
True,13,2,3,10.361656483262777,-918667776
True,13,2,4,9.938705580309033,-918667776
True,13,2,5,10.424244856461883,-918667776
True,13,2,6,11.124571212567389,-918667776
True,13,2,7,10.331046549603343,-918667776
True,13,2,8,11.000294282101095,-918667776
True,13,2,9,10.971887583844364,-918667776
True,13,2,10,10.179914127103984,-918667776
True,14,2,1,12.335025516338646,-918667776
True,14,2,2,12.103100266307592,-918667776
True,14,2,3,11.731335513293743,-918667776
True,14,2,4,10.308443237096071,-918667776
True,14,2,5,10.523251103237271,-918667776
True,14,2,6,10.63017925620079,-918667776
True,14,2,7,10.93043333478272,-918667776
True,14,2,8,11.028134723193944,-918667776
True,14,2,9,10.824986764229834,-918667776
True,14,2,10,10.084841246716678,-918667776
True,15,2,1,12.642397383227944,-918667776
True,15,2,2,10.840823874808848,-918667776
True,15,2,3,11.409383457154036,-918667776
True,15,2,4,12.626247490756214,-918667776
True,15,2,5,11.76876906864345,-918667776
True,15,2,6,11.53445406910032,-918667776
True,15,2,7,11.172566493041813,-918667776
True,15,2,8,10.649857387878,-918667776
True,15,2,9,10.684698599390686,-918667776
True,15,2,10,11.12308357283473,-918667776
True,16,2,1,13.167755682952702,-918667776
True,16,2,2,11.783577647991478,-918667776
True,16,2,3,11.271085299551487,-918667776
True,16,2,4,11.691385336220264,-918667776
True,16,2,5,11.02680093422532,-918667776
True,16,2,6,10.184435864910483,-918667776
True,16,2,7,12.121917117387056,-918667776
True,16,2,8,12.933860074728727,-918667776
True,16,2,9,11.150995046831667,-918667776
True,16,2,10,11.906535469926894,-918667776
True,17,2,1,12.512699521146715,-918667776
True,17,2,2,13.677302122116089,-918667776
True,17,2,3,14.005494786426425,-918667776
True,17,2,4,11.909427081234753,-918667776
True,17,2,5,12.52836481295526,-918667776
True,17,2,6,12.900740168057382,-918667776
True,17,2,7,9.84113100077957,-918667776
True,17,2,8,11.833987296558917,-918667776
True,17,2,9,11.803216966800392,-918667776
True,17,2,10,10.627332986332476,-918667776
True,18,2,1,13.493587033823133,-918667776
True,18,2,2,12.562817046418786,-918667776
True,18,2,3,12.487920914776623,-918667776
True,18,2,4,13.572316980920732,-918667776
True,18,2,5,11.350633272901177,-918667776
True,18,2,6,11.906354249455035,-918667776
True,18,2,7,13.634355578571558,-918667776
True,18,2,8,13.082363419234753,-918667776
True,18,2,9,11.880864325910807,-918667776
True,18,2,10,12.72453563567251,-918667776
True,19,2,1,13.379011309705675,-918667776
True,19,2,2,13.007104295305908,-918667776
True,19,2,3,14.960264447145164,-918667776
True,19,2,4,12.065517348237336,-918667776
True,19,2,5,14.270805779844522,-918667776
True,19,2,6,13.224753823131323,-918667776
True,19,2,7,12.044210481457412,-918667776
True,19,2,8,13.354075548239052,-918667776
True,19,2,9,12.863319251686335,-918667776
True,19,2,10,13.179628623649478,-918667776
True,20,2,1,13.96320830564946,-918667776
True,20,2,2,14.296482094563544,-918667776
True,20,2,3,12.23930402752012,-918667776
True,20,2,4,14.139528835192323,-918667776
True,20,2,5,13.309726079925895,-918667776
True,20,2,6,12.732924171723425,-918667776
True,20,2,7,11.939471726305783,-918667776
True,20,2,8,11.894373913295567,-918667776
True,20,2,9,11.712600696831942,-918667776
True,20,2,10,13.481332276947796,-918667776
