# HOSTNAME = host
openmp,n_threads,par_loop,rep,elapsed_time,result
True,12,0,4,0.0013980846852064133,
True,12,0,5,0.0013553006574511528,
True,12,0,6,0.0014055529609322548,
True,12,0,7,0.0014298222959041595,
True,12,0,8,0.0014478536322712898,
True,12,0,9,0.0014469632878899574,
True,12,0,10,0.0014750761911273003,
True,13,0,1,0.0014951042830944061,
True,13,0,2,0.0014653122052550316,
True,13,0,3,0.0015087611973285675,
True,13,0,4,0.0014379406347870827,
True,13,0,5,0.0014749979600310326,
True,13,0,6,0.0015147365629673004,
True,13,0,7,0.0014677271246910095,
True,13,0,8,0.0014408333227038383,
True,13,0,9,0.0014158878475427628,
True,13,0,10,0.0014046886935830116,
True,14,0,1,0.0014734743162989616,
True,14,0,2,0.0014833444729447365,
True,14,0,3,0.0015348652377724648,
True,14,0,4,0.0014821067452430725,
True,14,0,5,0.0015197740867733955,
True,14,0,6,0.001491384580731392,
True,14,0,7,0.0014870911836624146,
True,14,0,8,0.0014924462884664536,
True,14,0,9,0.0014651622623205185,
True,14,0,10,0.0014780256897211075,
True,15,0,1,0.0014528743922710419,
True,15,0,2,0.001471235416829586,
True,15,0,3,0.0014890693128108978,
True,15,0,4,0.0014573540538549423,
True,15,0,5,0.001440201885998249,
True,15,0,6,0.0021289894357323647,
True,15,0,7,0.0015574004501104355,
True,15,0,8,0.0014819195494055748,
True,15,0,9,0.0014969464391469955,
True,15,0,10,0.0014861049130558968,
True,16,0,1,0.0014482391998171806,
True,16,0,2,0.0014576110988855362,
True,16,0,3,0.0014258027076721191,
True,16,0,4,0.0014324653893709183,
True,16,0,5,0.001434938982129097,
True,16,0,6,0.0014049112796783447,
True,16,0,7,0.0014176787808537483,
True,16,0,8,0.0014129839837551117,
True,16,0,9,0.0014505963772535324,
True,16,0,10,0.0014060195535421371,
True,17,0,1,0.0014305710792541504,
True,17,0,2,0.0014525596052408218,
True,17,0,3,0.0014310665428638458,
True,17,0,4,0.0014830557629466057,
True,17,0,5,0.001394619233906269,
True,17,0,6,0.0014093229547142982,
True,17,0,7,0.0014102691784501076,
True,17,0,8,0.0014394745230674744,
True,17,0,9,0.0014496240764856339,
True,17,0,10,0.0014102961868047714,
True,18,0,1,0.0014356281608343124,
True,18,0,2,0.0014444943517446518,
True,18,0,3,0.0014398116618394852,
True,18,0,4,0.0014734752476215363,
True,18,0,5,0.0014318516477942467,
True,18,0,6,0.0014835940673947334,
True,18,0,7,0.001400538720190525,
True,18,0,8,0.0014055930078029633,
True,18,0,9,0.0014185691252350807,
True,18,0,10,0.0014034043997526169,
True,19,0,1,0.0014235898852348328,
True,19,0,2,0.0014423951506614685,
True,19,0,3,0.001483771950006485,
True,19,0,4,0.001495441421866417,
True,19,0,5,0.0014905687421560287,
True,19,0,6,0.0015199240297079086,
True,19,0,7,0.00139714777469635,
True,19,0,8,0.0014079315587878227,
True,19,0,9,0.0014033243060112,
True,19,0,10,0.001432047225534916,
True,20,0,1,0.0014811735600233078,
True,20,0,2,0.0014258604496717453,
True,20,0,3,0.001425103284418583,
True,20,0,4,0.0014674365520477295,
True,20,0,5,0.001390598714351654,
True,20,0,6,0.001430450938642025,
True,20,0,7,0.0014845086261630058,
True,20,0,8,0.0015011290088295937,
True,20,0,9,0.0014406582340598106,
True,20,0,10,0.0014404412358999252,
True,1,1,1,0.001473618671298027,
True,1,1,2,0.0015000160783529282,
True,1,1,3,0.0014529963955283165,
True,1,1,4,0.0014904411509633064,
True,1,1,5,0.0014428142458200455,
True,1,1,6,0.0013891123235225677,
True,1,1,7,0.0014816485345363617,
True,1,1,8,0.0014121709391474724,
True,1,1,9,0.0015374328941106796,
True,1,1,10,0.0014750901609659195,
True,2,1,1,0.001452205702662468,
True,2,1,2,0.0014323703944683075,
True,2,1,3,0.0014707967638969421,
True,2,1,4,0.001531180925667286,
True,2,1,5,0.0013921363279223442,
True,2,1,6,0.0014830827713012695,
True,2,1,7,0.0014767209067940712,
True,2,1,8,0.0013999119400978088,
True,2,1,9,0.0014833863824605942,
True,2,1,10,0.0014217132702469826,
True,3,1,1,0.0014516385272145271,
True,3,1,2,0.0014696009457111359,
True,3,1,3,0.0014937762171030045,
True,3,1,4,0.0014662137255072594,
True,3,1,5,0.001442914828658104,
True,3,1,6,0.0014317762106657028,
True,3,1,7,0.0014104386791586876,
True,3,1,8,0.001435837708413601,
True,3,1,9,0.0013986043632030487,
True,3,1,10,0.0013865213841199875,
True,4,1,1,0.0013990914449095726,
True,4,1,2,0.0014363769441843033,
True,4,1,3,0.0014328565448522568,
True,4,1,4,0.0013731475919485092,
True,4,1,5,0.0014170324429869652,
True,4,1,6,0.0014342796057462692,
True,4,1,7,0.00142604298889637,
True,4,1,8,0.001449601724743843,
True,4,1,9,0.001413220539689064,
True,4,1,10,0.0014220941811800003,
True,5,1,1,0.0014244234189391136,
True,5,1,2,0.0014093676581978798,
True,5,1,3,0.0014912812039256096,
True,5,1,4,0.0014163041487336159,
True,5,1,5,0.0014108214527368546,
True,5,1,6,0.001435643993318081,
True,5,1,7,0.0014340812340378761,
True,5,1,8,0.0014811214059591293,
True,5,1,9,0.0014191921800374985,
True,5,1,10,0.0024429932236671448,
True,6,1,1,0.002265509217977524,
True,6,1,2,0.002123277634382248,
True,6,1,3,0.001598011702299118,
True,6,1,4,0.0015213796868920326,
True,6,1,5,0.0018142107874155045,
True,6,1,6,0.0019000368192791939,
True,6,1,7,0.0018229065462946892,
True,6,1,8,0.0019000954926013947,
True,6,1,9,0.0017270827665925026,
True,6,1,10,0.0016437144950032234,
True,7,1,1,0.001548214815557003,
True,7,1,2,0.0016890941187739372,
True,7,1,3,0.0016644643619656563,
True,7,1,4,0.001803009770810604,
True,7,1,5,0.0016520293429493904,
True,7,1,6,0.001787113957107067,
True,7,1,7,0.0018422305583953857,
True,7,1,8,0.0016151275485754013,
True,7,1,9,0.001725645735859871,
True,7,1,10,0.0017533553764224052,
True,8,1,1,0.0015885299071669579,
True,8,1,2,0.0015984810888767242,
True,8,1,3,0.0016338340938091278,
True,8,1,4,0.0014970237389206886,
True,8,1,5,0.0014733625575900078,
True,8,1,6,0.0014605214819312096,
True,8,1,7,0.0013769352808594704,
True,8,1,8,0.0014496827498078346,
True,8,1,9,0.001455073244869709,
True,8,1,10,0.0013683456927537918,
True,9,1,1,0.0014066565781831741,
True,9,1,2,0.0014339732006192207,
True,9,1,3,0.001474631018936634,
True,9,1,4,0.0013619782403111458,
True,9,1,5,0.0013373922556638718,
True,9,1,6,0.001369028352200985,
True,9,1,7,0.001354333944618702,
True,9,1,8,0.0013735704123973846,
True,9,1,9,0.001399543136358261,
True,9,1,10,0.0013581141829490662,
True,10,1,1,0.0014386819675564766,
True,10,1,2,0.0013321861624717712,
True,10,1,3,0.0013330243527889252,
True,10,1,4,0.0013332543894648552,
True,10,1,5,0.0013065086677670479,
True,10,1,6,0.0013417769223451614,
True,10,1,7,0.001401122659444809,
True,10,1,8,0.0013048192486166954,
True,10,1,9,0.0013153543695807457,
True,10,1,10,0.0013478947803378105,
True,11,1,1,0.00133464764803648,
True,11,1,2,0.0013298392295837402,
True,11,1,3,0.0013187183067202568,
True,11,1,4,0.0013332562521100044,
True,11,1,5,0.0013473276048898697,
True,11,1,6,0.0013045631349086761,
True,11,1,7,0.0012993868440389633,
True,11,1,8,0.0013409573584794998,
True,11,1,9,0.0013682972639799118,
True,11,1,10,0.001399158500134945,
True,12,1,1,0.0012862412258982658,
True,12,1,2,0.0013036169111728668,
True,12,1,3,0.0013215197250247002,
True,12,1,4,0.0012913113459944725,
True,12,1,5,0.0012616515159606934,
True,12,1,6,0.0012738090008497238,
True,12,1,7,0.0012866165488958359,
True,12,1,8,0.0013538924977183342,
True,12,1,9,0.0013323165476322174,
True,12,1,10,0.0012788251042366028,
True,13,1,1,0.0013064537197351456,
True,13,1,2,0.001367432065308094,
True,13,1,3,0.001292903907597065,
True,13,1,4,0.0013058092445135117,
True,13,1,5,0.001295400783419609,
True,13,1,6,0.0012974552810192108,
True,13,1,7,0.001350942999124527,
True,13,1,8,0.00125985499471426,
True,13,1,9,0.0012797396630048752,
True,13,1,10,0.0012865299358963966,
True,14,1,1,0.00129702128469944,
True,14,1,2,0.0013086125254631042,
True,14,1,3,0.0012887455523014069,
True,14,1,4,0.0013378625735640526,
True,14,1,5,0.001267758198082447,
True,14,1,6,0.0013842657208442688,
True,14,1,7,0.0012993961572647095,
True,14,1,8,0.0013006944209337234,
True,14,1,9,0.0012825997546315193,
True,14,1,10,0.0013091666623950005,
True,15,1,1,0.001427612267434597,
True,15,1,2,0.0012754034250974655,
True,15,1,3,0.0013143057003617287,
True,15,1,4,0.0013310573995113373,
True,15,1,5,0.0013076886534690857,
True,15,1,6,0.0012960974127054214,
True,15,1,7,0.0013104109093546867,
True,15,1,8,0.001309501938521862,
True,15,1,9,0.0013180924579501152,
True,15,1,10,0.0013597393408417702,
True,16,1,1,0.0012866808101534843,
True,16,1,2,0.0013033105060458183,
True,16,1,3,0.0013075107708573341,
True,16,1,4,0.0013239076361060143,
True,16,1,5,0.0013287682086229324,
True,16,1,6,0.0012864843010902405,
True,16,1,7,0.0013106344267725945,
True,16,1,8,0.0014034286141395569,
True,16,1,9,0.0012975754216313362,
True,16,1,10,0.0012801438570022583,
True,17,1,1,0.001341056078672409,
True,17,1,2,0.0012956811115145683,
True,17,1,3,0.0012879855930805206,
True,17,1,4,0.0013236673548817635,
True,17,1,5,0.0013832440599799156,
True,17,1,6,0.0013255449011921883,
True,17,1,7,0.0012634564191102982,
True,17,1,8,0.0012904303148388863,
True,17,1,9,0.0013107452541589737,
True,17,1,10,0.001310909166932106,
True,18,1,1,0.001345253549516201,
True,18,1,2,0.0013086823746562004,
True,18,1,3,0.0013153310865163803,
True,18,1,4,0.0012890743091702461,
True,18,1,5,0.0013667196035385132,
True,18,1,6,0.00127361249178648,
True,18,1,7,0.0013150013983249664,
True,18,1,8,0.0013187229633331299,
True,18,1,9,0.001297159120440483,
True,18,1,10,0.001332833431661129,
True,19,1,1,0.0013078153133392334,
True,19,1,2,0.001299428753554821,
True,19,1,3,0.0013065077364444733,
True,19,1,4,0.0013030124828219414,
True,19,1,5,0.00127485953271389,
True,19,1,6,0.0013296036049723625,
True,19,1,7,0.0012824712321162224,
True,19,1,8,0.0013058604672551155,
True,19,1,9,0.001338486559689045,
True,19,1,10,0.0013081720098853111,
True,20,1,1,0.0013101119548082352,
True,20,1,2,0.0012462185695767403,
True,20,1,3,0.001281709410250187,
True,20,1,4,0.0013287412002682686,
True,20,1,5,0.002047586254775524,
True,20,1,6,0.0024096351116895676,
True,20,1,7,0.002039131708443165,
True,20,1,8,0.00199790857732296,
True,20,1,9,0.001959051936864853,
True,20,1,10,0.0019615963101387024,
True,1,2,1,0.0020194323733448982,
True,1,2,2,0.0023446958512067795,
True,1,2,3,0.002227364107966423,
True,1,2,4,0.0023227324709296227,
True,1,2,5,0.0023294277489185333,
True,1,2,6,0.0019621672108769417,
True,1,2,7,0.002138141542673111,
True,1,2,8,0.0016066059470176697,
True,1,2,9,0.0016112839803099632,
True,1,2,10,0.0021534226834774017,
True,2,2,1,0.002189558930695057,
True,2,2,2,0.002148865722119808,
True,2,2,3,0.0020824912935495377,
True,2,2,4,0.0021132882684469223,
True,2,2,5,0.001631360501050949,
True,2,2,6,0.0016295909881591797,
True,2,2,7,0.0015506120398640633,
True,2,2,8,0.0017445264384150505,
True,2,2,9,0.001916937530040741,
True,2,2,10,0.0019713304936885834,
True,3,2,1,0.0016254223883152008,
True,3,2,2,0.0015933774411678314,
True,3,2,3,0.0014242138713598251,
True,3,2,4,0.0018211808055639267,
True,3,2,5,0.0018322831019759178,
True,3,2,6,0.002057064324617386,
True,3,2,7,0.001600462943315506,
True,3,2,8,0.0017532482743263245,
True,3,2,9,0.0019725896418094635,
True,3,2,10,0.0017458787187933922,
True,4,2,1,0.0018844176083803177,
True,4,2,2,0.0016812868416309357,
True,4,2,3,0.0017964299768209457,
True,4,2,4,0.0016941148787736893,
True,4,2,5,0.0018361052498221397,
True,4,2,6,0.0016019316390156746,
True,4,2,7,0.0018223533406853676,
True,4,2,8,0.001779286190867424,
True,4,2,9,0.0015685101971030235,
True,4,2,10,0.001689039170742035,
True,5,2,1,0.0018015392124652863,
True,5,2,2,0.0016357842832803726,
True,5,2,3,0.001699032261967659,
True,5,2,4,0.001629686914384365,
True,5,2,5,0.001609097234904766,
True,5,2,6,0.0016957959160208702,
True,5,2,7,0.0014939839020371437,
True,5,2,8,0.0016352087259292603,
True,5,2,9,0.0013603437691926956,
True,5,2,10,0.0015261601656675339,
True,6,2,1,0.0014664474874734879,
True,6,2,2,0.0014022104442119598,
True,6,2,3,0.001433040015399456,
True,6,2,4,0.0013630157336592674,
True,6,2,5,0.0015003401786088943,
True,6,2,6,0.0014900406822562218,
True,6,2,7,0.0014002081006765366,
True,6,2,8,0.001464972272515297,
True,6,2,9,0.0013457927852869034,
True,6,2,10,0.0013825148344039917,
True,7,2,1,0.0013660518452525139,
True,7,2,2,0.001430482603609562,
True,7,2,3,0.0014013927429914474,
True,7,2,4,0.0013807350769639015,
True,7,2,5,0.0013558752834796906,
True,7,2,6,0.0013875113800168037,
True,7,2,7,0.0013591740280389786,
True,7,2,8,0.0013260459527373314,
True,7,2,9,0.001371065154671669,
True,7,2,10,0.00135700311511755,
True,8,2,1,0.0013386020436882973,
True,8,2,2,0.0014001866802573204,
True,8,2,3,0.0013478165492415428,
True,8,2,4,0.0013328082859516144,
True,8,2,5,0.001352214254438877,
True,8,2,6,0.0013131415471434593,
True,8,2,7,0.0013113133609294891,
True,8,2,8,0.0012822877615690231,
True,8,2,9,0.0013085715472698212,
True,8,2,10,0.0013593761250376701,
True,9,2,1,0.0012848405167460442,
True,9,2,2,0.001289847306907177,
True,9,2,3,0.0013098670169711113,
True,9,2,4,0.0013354010879993439,
True,9,2,5,0.0013375300914049149,
True,9,2,6,0.0012665195390582085,
True,9,2,7,0.0012890500947833061,
True,9,2,8,0.0013355687260627747,
True,9,2,9,0.0012999558821320534,
True,9,2,10,0.0012715794146060944,
True,10,2,1,0.0012728171423077583,
True,10,2,2,0.0012841643765568733,
True,10,2,3,0.0013077529147267342,
True,10,2,4,0.0013074800372123718,
True,10,2,5,0.0012832991778850555,
True,10,2,6,0.001273169182240963,
True,10,2,7,0.0013047661632299423,
True,10,2,8,0.0012999428436160088,
True,10,2,9,0.0012732287868857384,
True,10,2,10,0.0012636827304959297,
True,11,2,1,0.0012906314805150032,
True,11,2,2,0.0013294955715537071,
True,11,2,3,0.0012737829238176346,
True,11,2,4,0.0012689176946878433,
True,11,2,5,0.0012699496001005173,
True,11,2,6,0.0012897569686174393,
True,11,2,7,0.0012856852263212204,
True,11,2,8,0.001346631906926632,
True,11,2,9,0.001249072141945362,
True,11,2,10,0.001263587735593319,
True,12,2,1,0.0012883823364973068,
True,12,2,2,0.0012734057381749153,
True,12,2,3,0.0012635160237550735,
True,12,2,4,0.0013117846101522446,
True,12,2,5,0.001252196729183197,
True,12,2,6,0.0012962669134140015,
True,12,2,7,0.0013595353811979294,
True,12,2,8,0.001269564963877201,
True,12,2,9,0.0013128342106938362,
True,12,2,10,0.0012647761031985283,
True,13,2,1,0.0012583928182721138,
True,13,2,2,0.0013098511844873428,
True,13,2,3,0.0012688646093010902,
True,13,2,4,0.0012724855914711952,
True,13,2,5,0.0012840796262025833,
True,13,2,6,0.0012403521686792374,
True,13,2,7,0.001291855238378048,
True,13,2,8,0.0012551099061965942,
True,13,2,9,0.001275584101676941,
True,13,2,10,0.00125940702855587,
True,14,2,1,0.001339566893875599,
True,14,2,2,0.0015295399352908134,
True,14,2,3,0.0013724062591791153,
True,14,2,4,0.0013539008796215057,
True,14,2,5,0.0012582270428538322,
True,14,2,6,0.0013265972957015038,
True,14,2,7,0.0012387707829475403,
True,14,2,8,0.0012568067759275436,
True,14,2,9,0.0012563802301883698,
True,14,2,10,0.0012844894081354141,
True,15,2,1,0.0012764912098646164,
True,15,2,2,0.0012704990804195404,
True,15,2,3,0.0012652045115828514,
True,15,2,4,0.0012602964416146278,
True,15,2,5,0.0013269279152154922,
True,15,2,6,0.0012378254905343056,
True,15,2,7,0.0012415843084454536,
True,15,2,8,0.0012988187372684479,
True,15,2,9,0.0012826640158891678,
True,15,2,10,0.0012692445889115334,
True,16,2,1,0.001329333521425724,
True,16,2,2,0.0012376168742775917,
True,16,2,3,0.0012450367212295532,
True,16,2,4,0.0013051806017756462,
True,16,2,5,0.0012439470738172531,
True,16,2,6,0.0012617921456694603,
True,16,2,7,0.0012796949595212936,
True,16,2,8,0.0012918571010231972,
True,16,2,9,0.0012656757608056068,
True,16,2,10,0.0012508118525147438,
True,17,2,1,0.0012767976149916649,
True,17,2,2,0.0012891320511698723,
True,17,2,3,0.0012769335880875587,
True,17,2,4,0.001318243332207203,
True,17,2,5,0.001371205784380436,
True,17,2,6,0.0012832330539822578,
True,17,2,7,0.001301504671573639,
True,17,2,8,0.0013095149770379066,
True,17,2,9,0.0012782616540789604,
True,17,2,10,0.001240236684679985,
True,18,2,1,0.0012862738221883774,
True,18,2,2,0.0012379763647913933,
True,18,2,3,0.0012709284201264381,
True,18,2,4,0.001301308162510395,
True,18,2,5,0.001243281178176403,
True,18,2,6,0.0012801885604858398,
True,18,2,7,0.0012300675734877586,
True,18,2,8,0.0012459205463528633,
True,18,2,9,0.0013177832588553429,
True,18,2,10,0.0012573758140206337,
True,19,2,1,0.0013036169111728668,
True,19,2,2,0.0012952378019690514,
True,19,2,3,0.0012630093842744827,
True,19,2,4,0.0012717368081212044,
True,19,2,5,0.0013260375708341599,
True,19,2,6,0.0012705381959676743,
True,19,2,7,0.0012768320739269257,
True,19,2,8,0.001454843208193779,
True,19,2,9,0.0012368140742182732,
True,19,2,10,0.0012573394924402237,
True,20,2,1,0.0014405567198991776,
True,20,2,2,0.0012519564479589462,
True,20,2,3,0.0012911921367049217,
True,20,2,4,0.0012719109654426575,
True,20,2,5,0.0013728849589824677,
True,20,2,6,0.0014697127044200897,
True,20,2,7,0.0012666219845414162,
True,20,2,8,0.0014661457389593124,
True,20,2,9,0.0013631852343678474,
True,20,2,10,0.0012824665755033493,
