# HOSTNAME=login-0001
# N=12000
# DEBUG=0
# NUM_ITERS=20
# BLOCK_SIZE=200
ALGO,NUM_THREADS,REP,RUNNING_TIME,OUTPUT
2,3,5,8.761326254811138,-1839653588
2,3,6,8.775911568198353,-1839653588
2,3,7,8.761328889988363,-1839653588
2,3,8,8.775096401106566,-1839653588
2,3,9,8.778384258039296,-1839653588
2,3,10,8.77808271581307,-1839653588
2,4,1,8.820106402039528,-1839653588
2,4,2,8.786104320082814,-1839653588
2,4,3,8.781496714334935,-1839653588
2,4,4,8.778084055054933,-1839653588
2,4,5,8.764738730154932,-1839653588
2,4,6,8.77802631817758,-1839653588
2,4,7,8.78054616600275,-1839653588
2,4,8,8.78042709082365,-1839653588
2,4,9,8.780031698290259,-1839653588
2,4,10,8.780505228322,-1839653588
2,5,1,8.767163529060781,-1839653588
2,5,2,8.773984265048057,-1839653588
2,5,3,8.784764246083796,-1839653588
2,5,4,8.798800686839968,-1839653588
2,5,5,8.789553088136017,-1839653588
2,5,6,8.759185717441142,-1839653588
2,5,7,8.78464216273278,-1839653588
2,5,8,8.765488732140511,-1839653588
2,5,9,8.782230312936008,-1839653588
2,5,10,8.78091975999996,-1839653588
2,6,1,8.770743045955896,-1839653588
2,6,2,8.768745604902506,-1839653588
2,6,3,8.769315049983561,-1839653588
2,6,4,8.78665075590834,-1839653588
2,6,5,8.793766893912107,-1839653588
2,6,6,8.787159097846597,-1839653588
2,6,7,8.794687833171338,-1839653588
2,6,8,8.85087176086381,-1839653588
2,6,9,8.794496304355562,-1839653588
2,6,10,8.785612804815173,-1839653588
2,7,1,8.789112961385399,-1839653588
2,7,2,8.789455151185393,-1839653588
2,7,3,8.788735858164728,-1839653588
2,7,4,8.77290596300736,-1839653588
2,7,5,8.776191646233201,-1839653588
2,7,6,8.788754349108785,-1839653588
2,7,7,8.791053168009967,-1839653588
2,7,8,8.789044275414199,-1839653588
2,7,9,8.772293401416391,-1839653588
2,7,10,8.771224590018392,-1839653588
2,8,1,8.81791891111061,-1839653588
2,8,2,8.79209705023095,-1839653588
2,8,3,8.787087342701852,-1839653588
2,8,4,8.770990482065827,-1839653588
2,8,5,8.776750915683806,-1839653588
2,8,6,8.786823790986091,-1839653588
2,8,7,8.78811598289758,-1839653588
2,8,8,8.786307129077613,-1839653588
2,8,9,8.78928092168644,-1839653588
2,8,10,8.787027260288596,-1839653588
2,9,1,8.793058336246759,-1839653588
2,9,2,8.803540050052106,-1839653588
2,9,3,8.802627271972597,-1839653588
2,9,4,8.801619969308376,-1839653588
2,9,5,8.835522276815027,-1839653588
2,9,6,8.810675314161927,-1839653588
2,9,7,8.78725704504177,-1839653588
2,9,8,8.789129890035838,-1839653588
2,9,9,8.803474864922464,-1839653588
2,9,10,8.80047141900286,-1839653588
2,10,1,8.805954767856747,-1839653588
2,10,2,8.803520608693361,-1839653588
2,10,3,8.806228450965136,-1839653588
2,10,4,8.789248690009117,-1839653588
2,10,5,8.806047867052257,-1839653588
2,10,6,8.790573491249233,-1839653588
2,10,7,8.809341351967305,-1839653588
2,10,8,8.820954157970846,-1839653588
2,10,9,8.80286320997402,-1839653588
2,10,10,8.804679153952748,-1839653588
2,11,1,8.806906293146312,-1839653588
2,11,2,8.80948671232909,-1839653588
2,11,3,8.809281177353114,-1839653588
2,11,4,8.810925836209208,-1839653588
2,11,5,8.81076635979116,-1839653588
2,11,6,8.81119595374912,-1839653588
2,11,7,8.811052508186549,-1839653588
2,11,8,8.810526446904987,-1839653588
2,11,9,8.813080767635256,-1839653588
2,11,10,8.811133387032896,-1839653588
2,12,1,8.810901375021785,-1839653588
2,12,2,8.912791351787746,-1839653588
2,12,3,8.879562409128994,-1839653588
2,12,4,8.867304746992886,-1839653588
2,12,5,8.879822165705264,-1839653588
2,12,6,8.877435714006424,-1839653588
2,12,7,8.87979875691235,-1839653588
2,12,8,8.811606472823769,-1839653588
2,12,9,8.812177250161767,-1839653588
2,12,10,8.813192531000823,-1839653588
2,13,1,8.81761506292969,-1839653588
2,13,2,8.816453895997256,-1839653588
2,13,3,8.802566898055375,-1839653588
2,13,4,8.88112967228517,-1839653588
2,13,5,8.894807870965451,-1839653588
2,13,6,8.880445705726743,-1839653588
2,13,7,8.848326219711453,-1839653588
2,13,8,8.879111833870411,-1839653588
2,13,9,8.878343106247485,-1839653588
2,13,10,8.87873112782836,-1839653588
2,14,1,8.885739163961262,-1839653588
2,14,2,8.865657922811806,-1839653588
2,14,3,8.867133135907352,-1839653588
2,14,4,8.88115201285109,-1839653588
2,14,5,8.884217225946486,-1839653588
2,14,6,8.88238316308707,-1839653588
2,14,7,8.88377230707556,-1839653588
2,14,8,8.883879958186299,-1839653588
2,14,9,8.883348875213414,-1839653588
2,14,10,8.881412450224161,-1839653588
2,15,1,8.872460280079395,-1839653588
2,15,2,8.871452501043677,-1839653588
2,15,3,8.887797841336578,-1839653588
2,15,4,8.885737078264356,-1839653588
2,15,5,8.885206411127001,-1839653588
2,15,6,8.884983447846025,-1839653588
2,15,7,8.88831155281514,-1839653588
2,15,8,8.883439565077424,-1839653588
2,15,9,8.887275278102607,-1839653588
2,15,10,8.8854427379556,-1839653588
2,16,1,8.875512748025358,-1839653588
2,16,2,8.963027022313327,-1839653588
2,16,3,8.900974214076996,-1839653588
2,16,4,8.895600649993867,-1839653588
2,16,5,8.897268920205534,-1839653588
2,16,6,8.89919442217797,-1839653588
2,16,7,8.896445276215672,-1839653588
2,16,8,8.898577600717545,-1839653588
2,16,9,8.896910478826612,-1839653588
2,16,10,8.898805188946426,-1839653588
2,17,1,8.897728647105396,-1839653588
2,17,2,8.892749604769051,-1839653588
2,17,3,8.89840811630711,-1839653588
2,17,4,8.89465912617743,-1839653588
2,17,5,8.914583153091371,-1839653588
2,17,6,8.89512897329405,-1839653588
2,17,7,8.893636917229742,-1839653588
2,17,8,8.896460422780365,-1839653588
2,17,9,8.89708042703569,-1839653588
2,17,10,8.894414727110416,-1839653588
2,18,1,8.885936429258436,-1839653588
2,18,2,8.902741866186261,-1839653588
2,18,3,8.902780200820416,-1839653588
2,18,4,8.898378273006529,-1839653588
2,18,5,8.890722145792097,-1839653588
2,18,6,8.89695857372135,-1839653588
2,18,7,8.900582670699805,-1839653588
2,18,8,8.932305573951453,-1839653588
2,18,9,8.910292175132781,-1839653588
2,18,10,8.905624820385128,-1839653588
2,19,1,8.905238568782806,-1839653588
2,19,2,8.903031312860548,-1839653588
2,19,3,8.903794654179364,-1839653588
2,19,4,8.902855509892106,-1839653588
2,19,5,8.904262177180499,-1839653588
2,19,6,8.897306642029434,-1839653588
2,19,7,8.899473943281919,-1839653588
2,19,8,8.896764419041574,-1839653588
2,19,9,8.898960140068084,-1839653588
2,19,10,8.88150962907821,-1839653588
2,20,1,8.947024098597467,-1839653588
2,20,2,8.895891610067338,-1839653588
2,20,3,8.905350108165294,-1839653588
2,20,4,8.9010842978023,-1839653588
2,20,5,8.902700579725206,-1839653588
2,20,6,8.898636959027499,-1839653588
2,20,7,8.897589508909732,-1839653588
2,20,8,8.89122032886371,-1839653588
2,20,9,8.908088990021497,-1839653588
2,20,10,8.907079420983791,-1839653588
