# HOSTNAME=login-0001
# N=12000
# DEBUG=0
# NUM_ITERS=20
# BLOCK_SIZE=200
ALGO,NUM_THREADS,REP,RUNNING_TIME,OUTPUT
0,,1,9.354006561916322,-1839653588
0,,2,10.564091098029166,-1839653588
0,,3,13.30930163571611,-1839653588
0,,4,24.197069562971592,-1839653588
0,,5,13.974513321649283,-1839653588
0,,6,15.770879718009382,-1839653588
0,,7,16.196804156061262,-1839653588
0,,8,28.715841250959784,-1839653588
0,,9,18.005220722407103,-1839653588
0,,10,14.472179658710957,-1839653588
1,1,1,17.492044635582715,-1839653588
1,1,2,21.822177066933364,-1839653588
1,1,3,19.726142844650894,-1839653588
1,1,4,23.558961276896298,-1839653588
1,1,5,18.74626575689763,-1839653588
1,1,6,20.935478574130684,-1839653588
1,1,7,18.763234339188784,-1839653588
1,1,8,17.320189842022955,-1839653588
1,1,9,19.657299251761287,-1839653588
1,1,10,22.633873539045453,-1839653588
1,2,1,9.733360202983022,-1839653588
1,2,2,9.834802261088043,-1839653588
1,2,3,9.87704130122438,-1839653588
1,2,4,9.99038360780105,-1839653588
1,2,5,8.799123744945973,-1839653588
1,2,6,13.758999850135297,-1839653588
1,2,7,8.909031138755381,-1839653588
1,2,8,14.570392192341387,-1839653588
1,2,9,9.3023194600828,-1839653588
1,2,10,10.516834129113704,-1839653588
1,3,1,9.415101828984916,-1839653588
1,3,2,10.164922459051013,-1839653588
1,3,3,9.853176577948034,-1839653588
1,3,4,5.665536996908486,-1839653588
1,3,5,8.070127883926034,-1839653588
1,3,6,6.419471052009612,-1839653588
1,3,7,5.724425627849996,-1839653588
1,3,8,7.3807147038169205,-1839653588
1,3,9,5.655920426361263,-1839653588
1,3,10,5.827174131758511,-1839653588
1,4,1,4.608548081945628,-1839653588
1,4,2,8.185519193764776,-1839653588
1,4,3,4.2628742079250515,-1839653588
1,4,4,4.240324488840997,-1839653588
1,4,5,4.91125775501132,-1839653588
1,4,6,4.178945368621498,-1839653588
1,4,7,6.471711221151054,-1839653588
1,4,8,4.745393732097,-1839653588
1,4,9,4.24722425499931,-1839653588
1,4,10,6.347476721275598,-1839653588
1,5,1,7.063419399317354,-1839653588
1,5,2,5.219001920893788,-1839653588
1,5,3,3.4712434173561633,-1839653588
1,5,4,6.9938301932998,-1839653588
1,5,5,3.416412706952542,-1839653588
1,5,6,3.4038705178536475,-1839653588
1,5,7,4.4077089400961995,-1839653588
1,5,8,3.364807390142232,-1839653588
1,5,9,3.3529294840991497,-1839653588
1,5,10,3.369448976125568,-1839653588
1,6,1,3.193439803086221,-1839653588
1,6,2,2.9927374152466655,-1839653588
1,6,3,2.9944058977998793,-1839653588
1,6,4,3.724081703927368,-1839653588
1,6,5,2.9843217255547643,-1839653588
1,6,6,5.6602411437779665,-1839653588
1,6,7,2.9870871580205858,-1839653588
1,6,8,2.969517920166254,-1839653588
1,6,9,3.6272762920707464,-1839653588
1,6,10,2.961695729754865,-1839653588
1,7,1,2.740461396984756,-1839653588
1,7,2,2.723972036037594,-1839653588
1,7,3,2.8795005585998297,-1839653588
1,7,4,2.769692855887115,-1839653588
1,7,5,2.7651217048987746,-1839653588
1,7,6,3.143876220099628,-1839653588
1,7,7,2.7339728279039264,-1839653588
1,7,8,2.7173966798000038,-1839653588
1,7,9,2.7166893049143255,-1839653588
1,7,10,3.240512965247035,-1839653588
1,8,1,2.5518396450206637,-1839653588
1,8,2,2.56283213570714,-1839653588
1,8,3,2.556280721910298,-1839653588
