# HOSTNAME=host
# N=12000
# DEBUG=0
# NUM_ITERS=30
# BLOCK_SIZE=200
ALGO,NUM_THREADS,REP,RUNNING_TIME,OUTPUT
1,13,1,4.058278013952076,-1652435775
1,13,2,3.990558604709804,-1652435775
1,13,3,4.058146106079221,-1652435775
1,13,4,4.479658352211118,-1652435775
1,13,5,4.041162370704114,-1652435775
1,13,6,4.002070813439786,-1652435775
1,13,7,4.020204728469253,-1652435775
1,13,8,4.093235282227397,-1652435775
1,13,9,4.030492765828967,-1652435775
1,13,10,4.1032605823129416,-1652435775
1,14,1,3.9021778088063,-1652435775
1,14,2,3.925926746800542,-1652435775
1,14,3,3.8760238457471132,-1652435775
1,14,4,3.9340940760448575,-1652435775
1,14,5,3.9228896470740438,-1652435775
1,14,6,3.849168230779469,-1652435775
1,14,7,3.972024157643318,-1652435775
1,14,8,4.021287285722792,-1652435775
1,14,9,3.822272361256182,-1652435775
1,14,10,3.837334749288857,-1652435775
1,15,1,3.7424775529652834,-1652435775
1,15,2,3.7092706756666303,-1652435775
1,15,3,3.687118082307279,-1652435775
1,15,4,3.7546839583665133,-1652435775
1,15,5,3.693886773660779,-1652435775
1,15,6,3.7016756450757384,-1652435775
1,15,7,3.579572146758437,-1652435775
1,15,8,3.710354848764837,-1652435775
1,15,9,3.659489458426833,-1652435775
1,15,10,3.7167529072612524,-1652435775
1,16,1,3.692022611387074,-1652435775
1,16,2,3.7134900633245707,-1652435775
1,16,3,3.5770142506808043,-1652435775
1,16,4,3.8565884800627828,-1652435775
1,16,5,3.6999490028247237,-1652435775
1,16,6,3.5857162587344646,-1652435775
1,16,7,3.6787441074848175,-1652435775
1,16,8,3.585344980470836,-1652435775
1,16,9,3.5868084635585546,-1652435775
1,16,10,3.626812234520912,-1652435775
1,17,1,3.5487887673079967,-1652435775
1,17,2,3.5813323371112347,-1652435775
1,17,3,3.664837489835918,-1652435775
1,17,4,3.594878202304244,-1652435775
1,17,5,3.4997414499521255,-1652435775
1,17,6,3.748854350298643,-1652435775
1,17,7,3.598691189661622,-1652435775
1,17,8,3.6296389931812882,-1652435775
1,17,9,3.567081612534821,-1652435775
1,17,10,3.6210586335510015,-1652435775
1,18,1,3.574039631523192,-1652435775
1,18,2,3.6023291926831007,-1652435775
1,18,3,3.4845469277352095,-1652435775
1,18,4,3.4693692456930876,-1652435775
1,18,5,3.5840085558593273,-1652435775
1,18,6,3.630803366191685,-1652435775
1,18,7,3.553271102719009,-1652435775
1,18,8,3.4666014285758138,-1652435775
1,18,9,3.543004128150642,-1652435775
1,18,10,3.490368662402034,-1652435775
1,19,1,3.34346588794142,-1652435775
1,19,2,3.3303793957456946,-1652435775
1,19,3,3.427134453319013,-1652435775
1,19,4,3.345619202591479,-1652435775
1,19,5,3.518478272482753,-1652435775
1,19,6,3.3652150612324476,-1652435775
1,19,7,3.615765609778464,-1652435775
1,19,8,3.360719415359199,-1652435775
1,19,9,3.513658905401826,-1652435775
1,19,10,3.3584008077159524,-1652435775
1,20,1,3.3334527844563127,-1652435775
1,20,2,2.96227862033993,-1652435775
1,20,3,3.1725983871147037,-1652435775
1,20,4,3.552377033047378,-1652435775
1,20,5,3.427995881997049,-1652435775
1,20,6,3.500696286559105,-1652435775
1,20,7,3.2898913407698274,-1652435775
1,20,8,3.2879242738708854,-1652435775
1,20,9,3.323736561462283,-1652435775
1,20,10,3.455494034104049,-1652435775
2,1,1,10.683992687612772,-1652435775
2,1,2,10.690417589619756,-1652435775
2,1,3,10.73695118445903,-1652435775
2,1,4,10.986085265874863,-1652435775
2,1,5,12.026725280098617,-1652435775
2,1,6,11.599411817267537,-1652435775
2,1,7,12.085376196540892,-1652435775
2,1,8,10.687324246391654,-1652435775
2,1,9,12.385755476541817,-1652435775
2,1,10,10.692989151924849,-1652435775
2,2,1,13.525623920373619,-1652435775
2,2,2,8.652420555241406,-1652435775
2,2,3,7.048698392696679,-1652435775
2,2,4,7.848801473155618,-1652435775
2,2,5,5.924508107826114,-1652435775
2,2,6,13.835805054754019,-1652435775
2,2,7,5.689422107301652,-1652435775
2,2,8,11.422340782359242,-1652435775
2,2,9,8.792633824050426,-1652435775
2,2,10,9.859939537011087,-1652435775
2,3,1,9.131709554232657,-1652435775
2,3,2,5.473059017211199,-1652435775
2,3,3,10.177825464867055,-1652435775
2,3,4,7.895425511524081,-1652435775
2,3,5,9.825954073108733,-1652435775
2,3,6,9.462851881980896,-1652435775
2,3,7,10.341132232919335,-1652435775
2,3,8,8.48688885755837,-1652435775
2,3,9,10.472412034869194,-1652435775
2,3,10,10.093656986020505,-1652435775
2,4,1,7.6251775389537215,-1652435775
2,4,2,7.620151223614812,-1652435775
2,4,3,7.5545947179198265,-1652435775
2,4,4,7.727555504068732,-1652435775
2,4,5,8.07758890464902,-1652435775
2,4,6,7.812241525389254,-1652435775
2,4,7,7.764309193007648,-1652435775
2,4,8,7.257095201872289,-1652435775
2,4,9,6.436994171701372,-1652435775
2,4,10,7.112383719533682,-1652435775
2,5,1,6.094281601719558,-1652435775
2,5,2,6.601400772109628,-1652435775
2,5,3,3.9713484458625317,-1652435775
2,5,4,6.619740058667958,-1652435775
2,5,5,5.920370171777904,-1652435775
2,5,6,3.386714767664671,-1652435775
2,5,7,6.074441026896238,-1652435775
2,5,8,4.438965694047511,-1652435775
2,5,9,6.091600303538144,-1652435775
2,5,10,5.747386227361858,-1652435775
2,6,1,4.352767771109939,-1652435775
2,6,2,4.791996629908681,-1652435775
2,6,3,5.666787751950324,-1652435775
2,6,4,5.06899721827358,-1652435775
2,6,5,4.153867518529296,-1652435775
2,6,6,5.085294354707003,-1652435775
2,6,7,5.490021384321153,-1652435775
2,6,8,4.016665436327457,-1652435775
2,6,9,5.11875497084111,-1652435775
2,6,10,5.871621334925294,-1652435775
2,7,1,4.307129370048642,-1652435775
2,7,2,3.999842477031052,-1652435775
2,7,3,3.381208758801222,-1652435775
2,7,4,3.9345704466104507,-1652435775
2,7,5,3.5888287937268615,-1652435775
2,7,6,4.908908603712916,-1652435775
2,7,7,3.570618288591504,-1652435775
2,7,8,3.625682300888002,-1652435775
2,7,9,4.905744944699109,-1652435775
2,7,10,4.576438716612756,-1652435775
2,8,1,2.999436932615936,-1652435775
2,8,2,3.5566587932407856,-1652435775
2,8,3,3.2380074141547084,-1652435775
2,8,4,4.465223725885153,-1652435775
2,8,5,4.0744403237476945,-1652435775
2,8,6,3.7328542564064264,-1652435775
2,8,7,3.722751511260867,-1652435775
2,8,8,3.8523780647665262,-1652435775
2,8,9,4.630064251832664,-1652435775
2,8,10,4.148852305486798,-1652435775
2,9,1,3.3617001241073012,-1652435775
2,9,2,3.266921608708799,-1652435775
2,9,3,3.3532169917598367,-1652435775
2,9,4,3.7778917960822582,-1652435775
2,9,5,3.7865644143894315,-1652435775
2,9,6,3.8253398770466447,-1652435775
2,9,7,3.850340146571398,-1652435775
2,9,8,3.960941970348358,-1652435775
2,9,9,3.404639641754329,-1652435775
2,9,10,3.896458282135427,-1652435775
2,10,1,3.287276524119079,-1652435775
2,10,2,4.00454271491617,-1652435775
2,10,3,3.734444772824645,-1652435775
2,10,4,3.7786286687478423,-1652435775
2,10,5,4.007784624584019,-1652435775
2,10,6,3.4392547449097037,-1652435775
2,10,7,3.876025249250233,-1652435775
2,10,8,3.892204054631293,-1652435775
2,10,9,3.2046496998518705,-1652435775
2,10,10,3.943658801726997,-1652435775
2,11,1,3.2609390961006284,-1652435775
2,11,2,3.2449486516416073,-1652435775
2,11,3,3.2850983757525682,-1652435775
2,11,4,3.078602135181427,-1652435775
2,11,5,2.8913491470739245,-1652435775
2,11,6,3.3857641592621803,-1652435775
2,11,7,3.063463899306953,-1652435775
2,11,8,3.730906085111201,-1652435775
2,11,9,3.7405155869200826,-1652435775
2,11,10,3.2613169690594077,-1652435775
2,12,1,2.501509984023869,-1652435775
2,12,2,2.673919594846666,-1652435775
2,12,3,3.2694726465269923,-1652435775
2,12,4,3.3144270749762654,-1652435775
2,12,5,3.2760510742664337,-1652435775
2,12,6,3.312445092946291,-1652435775
2,12,7,3.471642231568694,-1652435775
2,12,8,3.0821309983730316,-1652435775
2,12,9,2.73015050124377,-1652435775
2,12,10,3.5157844964414835,-1652435775
2,13,1,2.643764428794384,-1652435775
2,13,2,2.4292941950261593,-1652435775
2,13,3,2.790173285640776,-1652435775
2,13,4,2.5720268739387393,-1652435775
2,13,5,2.806104169227183,-1652435775
2,13,6,2.701675321906805,-1652435775
2,13,7,2.6651364974677563,-1652435775
2,13,8,3.408652634359896,-1652435775
2,13,9,3.0424431012943387,-1652435775
2,13,10,2.7336032520979643,-1652435775
2,14,1,2.4059807574376464,-1652435775
2,14,2,2.363824007101357,-1652435775
2,14,3,2.087694668211043,-1652435775
2,14,4,3.08170750644058,-1652435775
2,14,5,2.541782420128584,-1652435775
2,14,6,2.7120510516688228,-1652435775
2,14,7,2.8864122228696942,-1652435775
2,14,8,2.5143876979127526,-1652435775
2,14,9,2.7064182087779045,-1652435775
2,14,10,2.0599608942866325,-1652435775
2,15,1,2.4050405072048306,-1652435775
2,15,2,2.6207869285717607,-1652435775
2,15,3,2.765323949046433,-1652435775
2,15,4,2.440790820866823,-1652435775
2,15,5,2.4801851008087397,-1652435775
2,15,6,2.151495875790715,-1652435775
2,15,7,2.4965791953727603,-1652435775
2,15,8,2.657789658755064,-1652435775
2,15,9,2.176201807335019,-1652435775
2,15,10,2.6582485735416412,-1652435775
2,16,1,2.4993740152567625,-1652435775
2,16,2,2.0681142900139093,-1652435775
2,16,3,2.8675342509523034,-1652435775
2,16,4,2.511389103718102,-1652435775
2,16,5,2.2427185382694006,-1652435775
2,16,6,2.3470260268077254,-1652435775
2,16,7,2.2600140646100044,-1652435775
2,16,8,2.1645379411056638,-1652435775
2,16,9,2.864726352505386,-1652435775
2,16,10,2.5158181115984917,-1652435775
2,17,1,2.5935236858204007,-1652435775
2,17,2,2.2383861020207405,-1652435775
2,17,3,2.4997637551277876,-1652435775
2,17,4,2.2109844144433737,-1652435775
2,17,5,2.52676269877702,-1652435775
2,17,6,2.4226088486611843,-1652435775
2,17,7,2.2999907433986664,-1652435775
2,17,8,2.864919839426875,-1652435775
2,17,9,2.7214246094226837,-1652435775
2,17,10,2.5156556367874146,-1652435775
2,18,1,2.258179842494428,-1652435775
2,18,2,2.2201733086258173,-1652435775
2,18,3,2.0601948024705052,-1652435775
2,18,4,2.224228792823851,-1652435775
2,18,5,2.417280233465135,-1652435775
2,18,6,2.085129579529166,-1652435775
2,18,7,2.3706298153847456,-1652435775
2,18,8,2.4421918811276555,-1652435775
2,18,9,2.626299163326621,-1652435775
2,18,10,2.2256642282009125,-1652435775
2,19,1,2.344556763768196,-1652435775
2,19,2,2.3723732121288776,-1652435775
2,19,3,2.2822262067347765,-1652435775
2,19,4,2.1798226051032543,-1652435775
2,19,5,2.3370850328356028,-1652435775
2,19,6,2.1984678991138935,-1652435775
2,19,7,2.235797844827175,-1652435775
2,19,8,2.2180895172059536,-1652435775
2,19,9,2.3589415680617094,-1652435775
2,19,10,2.336562485434115,-1652435775
2,20,1,1.959924434311688,-1652435775
2,20,2,2.2856292752549052,-1652435775
2,20,3,2.6092341607436538,-1652435775
2,20,4,2.07555858977139,-1652435775
2,20,5,2.333059513941407,-1652435775
2,20,6,1.7093310533091426,-1652435775
2,20,7,2.1172632975503802,-1652435775
2,20,8,2.2135805943980813,-1652435775
2,20,9,2.2256802087649703,-1652435775
2,20,10,2.1824198411777616,-1652435775
