# HOSTNAME=host
# N=12000
# DEBUG=0
# NUM_ITERS=20
# BLOCK_SIZE=200
ALGO,NUM_THREADS,REP,RUNNING_TIME,OUTPUT
1,6,9,5.2517384784296155,-1839653588
1,6,10,4.735728717409074,-1839653588
1,7,1,4.56913366727531,-1839653588
1,7,2,4.237029582262039,-1839653588
1,7,3,4.329564078710973,-1839653588
1,7,4,4.353504854254425,-1839653588
1,7,5,4.286831279285252,-1839653588
1,7,6,4.265923170372844,-1839653588
1,7,7,4.5947324158623815,-1839653588
1,7,8,4.366658791899681,-1839653588
1,7,9,4.5531966760754585,-1839653588
1,7,10,4.65357232093811,-1839653588
1,8,1,3.8862553406506777,-1839653588
1,8,2,3.81711795181036,-1839653588
1,8,3,4.155462697148323,-1839653588
1,8,4,3.9400695618242025,-1839653588
1,8,5,3.923505808226764,-1839653588
1,8,6,3.916849412024021,-1839653588
1,8,7,3.8676296332851052,-1839653588
1,8,8,3.801206212490797,-1839653588
1,8,9,3.9234079411253333,-1839653588
1,8,10,3.925806999206543,-1839653588
1,9,1,3.4499647673219442,-1839653588
1,9,2,3.6084329579025507,-1839653588
1,9,3,3.6032035434618592,-1839653588
1,9,4,3.79922142252326,-1839653588
1,9,5,3.57289623003453,-1839653588
1,9,6,3.843512182123959,-1839653588
1,9,7,3.822791856713593,-1839653588
1,9,8,3.6329621067270637,-1839653588
1,9,9,3.679766916669905,-1839653588
1,9,10,3.4974654717370868,-1839653588
1,10,1,3.315810315310955,-1839653588
1,10,2,3.2697784462943673,-1839653588
1,10,3,3.3365449169650674,-1839653588
1,10,4,3.4015069603919983,-1839653588
1,10,5,3.3002327010035515,-1839653588
1,10,6,3.284214892424643,-1839653588
1,10,7,3.2856701724231243,-1839653588
1,10,8,3.339160711504519,-1839653588
1,10,9,3.328393313102424,-1839653588
1,10,10,3.2861720509827137,-1839653588
1,11,1,3.075359381735325,-1839653588
1,11,2,3.1101619033142924,-1839653588
1,11,3,3.274140678346157,-1839653588
1,11,4,3.051448281854391,-1839653588
1,11,5,3.109290693886578,-1839653588
1,11,6,3.0885721296072006,-1839653588
1,11,7,3.1712229773402214,-1839653588
1,11,8,3.0566758075729012,-1839653588
1,11,9,3.058746874332428,-1839653588
1,11,10,3.1949350629001856,-1839653588
1,12,1,2.9761797161772847,-1839653588
1,12,2,2.9775468511506915,-1839653588
1,12,3,2.9129877826198936,-1839653588
1,12,4,2.917958297766745,-1839653588
1,12,5,2.9086466627195477,-1839653588
1,12,6,2.9216921785846353,-1839653588
1,12,7,2.919117983430624,-1839653588
1,12,8,3.046323426067829,-1839653588
1,12,9,2.939593216404319,-1839653588
1,12,10,3.1109604397788644,-1839653588
1,13,1,2.7862365627661347,-1839653588
1,13,2,2.688015374355018,-1839653588
1,13,3,2.7648048819974065,-1839653588
1,13,4,2.812047011218965,-1839653588
1,13,5,2.8172667836770415,-1839653588
1,13,6,2.783663741312921,-1839653588
1,13,7,2.8417276926338673,-1839653588
1,13,8,2.854258651845157,-1839653588
1,13,9,2.8014850979670882,-1839653588
1,13,10,2.835793283767998,-1839653588
1,14,1,2.6866892287507653,-1839653588
1,14,2,2.718916757032275,-1839653588
1,14,3,2.6818628748878837,-1839653588
1,14,4,2.685069678351283,-1839653588
1,14,5,2.732818770222366,-1839653588
1,14,6,2.6702731968834996,-1839653588
1,14,7,2.654592634178698,-1839653588
1,14,8,2.691994508728385,-1839653588
1,14,9,2.718451946042478,-1839653588
1,14,10,2.6820985060185194,-1839653588
1,15,1,2.6282077692449093,-1839653588
1,15,2,2.6015707217156887,-1839653588
1,15,3,2.5751405423507094,-1839653588
1,15,4,2.589666443876922,-1839653588
1,15,5,2.64428673312068,-1839653588
1,15,6,2.6393989687785506,-1839653588
1,15,7,2.5610087541863322,-1839653588
1,15,8,2.628949393518269,-1839653588
1,15,9,2.6374554820358753,-1839653588
1,15,10,2.5814582519233227,-1839653588
1,16,1,2.5397837357595563,-1839653588
1,16,2,2.6080499393865466,-1839653588
1,16,3,2.5506006348878145,-1839653588
1,16,4,2.4426438435912132,-1839653588
1,16,5,2.484294050373137,-1839653588
1,16,6,2.6819200851023197,-1839653588
1,16,7,2.479343229904771,-1839653588
1,16,8,2.6187859512865543,-1839653588
1,16,9,2.5316988360136747,-1839653588
1,16,10,2.525177873671055,-1839653588
1,17,1,2.465352274477482,-1839653588
1,17,2,2.4831900149583817,-1839653588
1,17,3,2.521625771187246,-1839653588
1,17,4,2.456162778660655,-1839653588
1,17,5,2.5690646581351757,-1839653588
1,17,6,2.4499204652383924,-1839653588
1,17,7,2.5897774063050747,-1839653588
1,17,8,2.473822266794741,-1839653588
1,17,9,2.4866863125935197,-1839653588
1,17,10,2.493685963563621,-1839653588
1,18,1,2.4618176948279142,-1839653588
1,18,2,2.498290187679231,-1839653588
1,18,3,2.4595120223239064,-1839653588
1,18,4,2.4889756217598915,-1839653588
1,18,5,2.3148457752540708,-1839653588
1,18,6,2.4690129114314914,-1839653588
1,18,7,2.517272382043302,-1839653588
1,18,8,2.508416533470154,-1839653588
1,18,9,2.459490379318595,-1839653588
1,18,10,2.3300315337255597,-1839653588
1,19,1,2.3469404373317957,-1839653588
1,19,2,2.3143969709053636,-1839653588
1,19,3,2.47751650121063,-1839653588
1,19,4,2.4693871000781655,-1839653588
1,19,5,2.499190317466855,-1839653588
1,19,6,2.44834347628057,-1839653588
1,19,7,2.318790734745562,-1839653588
1,19,8,2.4908908242359757,-1839653588
1,19,9,2.289701567031443,-1839653588
1,19,10,2.4224326703697443,-1839653588
1,20,1,2.3135218201205134,-1839653588
1,20,2,2.3197534512728453,-1839653588
1,20,3,2.4509992357343435,-1839653588
1,20,4,2.2851516203954816,-1839653588
1,20,5,2.4419684670865536,-1839653588
1,20,6,2.3140183789655566,-1839653588
1,20,7,2.4418173665180802,-1839653588
1,20,8,2.2958326563239098,-1839653588
1,20,9,2.3225717712193727,-1839653588
1,20,10,2.4127098275348544,-1839653588
2,1,1,7.56164061371237,-1839653588
2,1,2,7.68733043782413,-1839653588
2,1,3,7.3085144236683846,-1839653588
2,1,4,7.495092736557126,-1839653588
2,1,5,7.69137273542583,-1839653588
2,1,6,8.39106985554099,-1839653588
2,1,7,7.283894167281687,-1839653588
2,1,8,7.31282305624336,-1839653588
2,1,9,7.366324638016522,-1839653588
2,1,10,8.423101677559316,-1839653588
2,2,1,8.13174049463123,-1839653588
2,2,2,6.246417581103742,-1839653588
2,2,3,8.889539167284966,-1839653588
2,2,4,9.13377192709595,-1839653588
2,2,5,4.8507420271635056,-1839653588
2,2,6,6.153136138804257,-1839653588
2,2,7,9.708476352505386,-1839653588
2,2,8,5.58040062058717,-1839653588
2,2,9,5.369154575280845,-1839653588
2,2,10,5.440987093374133,-1839653588
2,3,1,5.813521131873131,-1839653588
2,3,2,6.764111611060798,-1839653588
2,3,3,5.417028533294797,-1839653588
2,3,4,6.096404449082911,-1839653588
2,3,5,7.089414360001683,-1839653588
2,3,6,6.834426382556558,-1839653588
2,3,7,4.219739439897239,-1839653588
2,3,8,5.731473122723401,-1839653588
2,3,9,4.85005621239543,-1839653588
2,3,10,6.946336759254336,-1839653588
2,4,1,5.186758354306221,-1839653588
2,4,2,5.297526707872748,-1839653588
2,4,3,4.240492693148553,-1839653588
2,4,4,4.684766689315438,-1839653588
2,4,5,4.760752443224192,-1839653588
2,4,6,4.48787703178823,-1839653588
2,4,7,5.3397902781143785,-1839653588
2,4,8,5.43146706558764,-1839653588
2,4,9,4.091041061095893,-1839653588
2,4,10,4.792444686405361,-1839653588
2,5,1,3.6959639713168144,-1839653588
2,5,2,4.497336860746145,-1839653588
2,5,3,3.3802125453948975,-1839653588
2,5,4,3.833151141181588,-1839653588
2,5,5,4.565639607608318,-1839653588
2,5,6,2.5054874420166016,-1839653588
2,5,7,3.513940376229584,-1839653588
2,5,8,2.8477041395381093,-1839653588
2,5,9,2.886177052743733,-1839653588
2,5,10,2.3371611395850778,-1839653588
2,6,1,2.941417691297829,-1839653588
2,6,2,2.702692285180092,-1839653588
2,6,3,2.4562354581430554,-1839653588
2,6,4,2.7661387836560607,-1839653588
2,6,5,2.784707436338067,-1839653588
2,6,6,1.93933813739568,-1839653588
2,6,7,2.6617587069049478,-1839653588
2,6,8,3.2166090635582805,-1839653588
2,6,9,4.040317572653294,-1839653588
2,6,10,2.037042111158371,-1839653588
2,7,1,1.7771698189899325,-1839653588
2,7,2,1.7784190038219094,-1839653588
2,7,3,2.2876925403252244,-1839653588
2,7,4,1.9797820132225752,-1839653588
2,7,5,1.8502668607980013,-1839653588
2,7,6,1.8903013644739985,-1839653588
2,7,7,1.7729352982714772,-1839653588
2,7,8,2.112131734378636,-1839653588
2,7,9,2.796049573458731,-1839653588
2,7,10,1.7247338546440005,-1839653588
2,8,1,2.523333765566349,-1839653588
2,8,2,2.071219596080482,-1839653588
2,8,3,2.3905942756682634,-1839653588
2,8,4,2.3219189709052444,-1839653588
2,8,5,1.8615842116996646,-1839653588
2,8,6,2.778105704113841,-1839653588
2,8,7,2.21977336704731,-1839653588
2,8,8,2.3166036745533347,-1839653588
2,8,9,2.3776671113446355,-1839653588
2,8,10,2.3915539402514696,-1839653588
2,9,1,1.9152591805905104,-1839653588
2,9,2,2.509905271232128,-1839653588
2,9,3,1.9706226605921984,-1839653588
2,9,4,2.326251359656453,-1839653588
2,9,5,1.5883033899590373,-1839653588
2,9,6,2.3154991511255503,-1839653588
2,9,7,2.1231735022738576,-1839653588
2,9,8,1.397382888942957,-1839653588
2,9,9,1.3878357606008649,-1839653588
2,9,10,2.6925683207809925,-1839653588
2,10,1,2.5195532888174057,-1839653588
2,10,2,2.4837316861376166,-1839653588
2,10,3,2.555037817917764,-1839653588
2,10,4,2.7526533314958215,-1839653588
2,10,5,2.035511126741767,-1839653588
2,10,6,1.4366002464666963,-1839653588
2,10,7,1.2854191958904266,-1839653588
2,10,8,1.9866056852042675,-1839653588
2,10,9,1.622696876525879,-1839653588
2,10,10,1.9203103864565492,-1839653588
2,11,1,2.3862450448796153,-1839653588
2,11,2,1.359695446677506,-1839653588
2,11,3,2.1393919475376606,-1839653588
2,11,4,1.5289660161361098,-1839653588
2,11,5,1.8482815278694034,-1839653588
2,11,6,1.944987129420042,-1839653588
2,11,7,1.564454086124897,-1839653588
2,11,8,2.2290319921448827,-1839653588
2,11,9,1.4669346725568175,-1839653588
2,11,10,1.9063525386154652,-1839653588
2,12,1,1.5029534250497818,-1839653588
2,12,2,1.5554030314087868,-1839653588
2,12,3,1.9784912765026093,-1839653588
2,12,4,2.1679143887013197,-1839653588
2,12,5,1.806309220381081,-1839653588
2,12,6,2.153186415322125,-1839653588
2,12,7,1.898404031060636,-1839653588
2,12,8,2.0891428273171186,-1839653588
2,12,9,1.8375358218327165,-1839653588
2,12,10,2.0986717706546187,-1839653588
2,13,1,2.0488625103607774,-1839653588
2,13,2,2.142806427553296,-1839653588
2,13,3,2.078053643926978,-1839653588
2,13,4,1.94204312376678,-1839653588
2,13,5,2.031689486466348,-1839653588
2,13,6,1.9364065900444984,-1839653588
2,13,7,1.4415339911356568,-1839653588
2,13,8,2.075798898935318,-1839653588
2,13,9,1.9112759232521057,-1839653588
2,13,10,2.3133230973035097,-1839653588
2,14,1,1.885754644870758,-1839653588
2,14,2,1.8667250350117683,-1839653588
2,14,3,1.7033224096521735,-1839653588
2,14,4,1.7960959924384952,-1839653588
2,14,5,1.9053603606298566,-1839653588
2,14,6,1.6317238481715322,-1839653588
2,14,7,1.8196921981871128,-1839653588
2,14,8,1.5454392824321985,-1839653588
2,14,9,1.416709995828569,-1839653588
2,14,10,2.0729161826893687,-1839653588
2,15,1,1.7481750268489122,-1839653588
2,15,2,1.5855947444215417,-1839653588
2,15,3,1.8815573211759329,-1839653588
2,15,4,1.9641014020889997,-1839653588
2,15,5,1.7968138121068478,-1839653588
2,15,6,1.7564190151169896,-1839653588
2,15,7,1.9406559932976961,-1839653588
2,15,8,1.7515523973852396,-1839653588
2,15,9,1.7173207271844149,-1839653588
2,15,10,1.6791596738621593,-1839653588
2,16,1,1.8363133519887924,-1839653588
2,16,2,1.8223784798756242,-1839653588
2,16,3,1.5778480684384704,-1839653588
2,16,4,1.9480674471706152,-1839653588
2,16,5,1.5408898573368788,-1839653588
2,16,6,1.910880258306861,-1839653588
2,16,7,2.18038213532418,-1839653588
2,16,8,1.7583428267389536,-1839653588
2,16,9,2.2018983103334904,-1839653588
2,16,10,1.9495955714955926,-1839653588
2,17,1,1.5458376836031675,-1839653588
2,17,2,1.8054301030933857,-1839653588
2,17,3,1.9495023004710674,-1839653588
2,17,4,1.5901040537282825,-1839653588
2,17,5,1.756688967347145,-1839653588
2,17,6,1.7473138738423586,-1839653588
2,17,7,1.6794661050662398,-1839653588
2,17,8,1.7330267783254385,-1839653588
2,17,9,1.8183078737929463,-1839653588
2,17,10,1.681182467378676,-1839653588
2,18,1,1.7443725848570466,-1839653588
2,18,2,1.7958992244675756,-1839653588
2,18,3,1.5761357732117176,-1839653588
2,18,4,1.2759561305865645,-1839653588
2,18,5,1.4336721086874604,-1839653588
2,18,6,1.8727248553186655,-1839653588
2,18,7,1.562432979233563,-1839653588
2,18,8,1.746134397573769,-1839653588
2,18,9,1.750803079456091,-1839653588
2,18,10,1.6933714812621474,-1839653588
2,19,1,1.5895777978003025,-1839653588
2,19,2,1.5815820023417473,-1839653588
2,19,3,1.559036185964942,-1839653588
2,19,4,1.579334850423038,-1839653588
2,19,5,1.3587346272543073,-1839653588
2,19,6,1.4222194999456406,-1839653588
2,19,7,1.782449278049171,-1839653588
2,19,8,1.7162563167512417,-1839653588
2,19,9,1.5506234290078282,-1839653588
2,19,10,1.606744364835322,-1839653588
2,20,1,1.776229270733893,-1839653588
2,20,2,1.3703380329534411,-1839653588
2,20,3,1.258083620108664,-1839653588
2,20,4,1.2829703213647008,-1839653588
2,20,5,1.5373633177950978,-1839653588
2,20,6,1.4739176472648978,-1839653588
2,20,7,1.5280140517279506,-1839653588
2,20,8,1.3273238157853484,-1839653588
2,20,9,1.4781938595697284,-1839653588
2,20,10,1.5663656555116177,-1839653588
